COW_code,COW_name,start_year,end_year,link_type,sovereign_COW_code,sovereign_COW_name
7758,Kyong,1890,1993,Became part of,775,Myanmar
7759,Loi Ai,1890,1993,Became part of,775,Myanmar
7760,Loi Long,1890,1993,Became part of,775,Myanmar
7761,Loi Maw,1890,1993,Became part of,775,Myanmar
7762,Maw,1890,1993,Became part of,775,Myanmar
7763,Mawnang,1890,1993,Became part of,775,Myanmar
7764,Mawson,1890,1993,Became part of,775,Myanmar
7765,Namhkai,1890,1993,Became part of,775,Myanmar
7766,Namtok,1890,1993,Became part of,775,Myanmar
7767,Pangmi,1890,1993,Became part of,775,Myanmar
7768,Pangtara,1890,1993,Became part of,775,Myanmar
7769,Pwela,1890,1993,Became part of,775,Myanmar
7770,Yengan,1890,1993,Became part of,775,Myanmar
7771,Yawnghwe,1890,1993,Became part of,775,Myanmar
7772,Lawksawk,1890,1993,Became part of,775,Myanmar
7773,Wanyin,1890,1993,Became part of,775,Myanmar
7774,Samka,1890,1993,Became part of,775,Myanmar
7775,Hsahtung,1890,1993,Became part of,775,Myanmar
7776,Hopong,1890,1993,Became part of,775,Myanmar
7777,Namhkok,1890,1993,Became part of,775,Myanmar
7778,Mong Pai,1890,1993,Became part of,775,Myanmar
7779,Nawng Wawn,1890,1993,Became part of,775,Myanmar
7780,Sakoi,1890,1993,Became part of,775,Myanmar
7781,Lai Hka,1890,1993,Became part of,775,Myanmar
7782,Mong Kung,1890,1993,Became part of,775,Myanmar
7783,Mong Nai,1890,1993,Became part of,775,Myanmar
7784,Mawkmai,1890,1993,Became part of,775,Myanmar
7785,Mong Pawn,1890,1993,Became part of,775,Myanmar
7786,Mong Sit,1890,1993,Became part of,775,Myanmar
7787,Mong Pan,1890,1993,Became part of,775,Myanmar
7788,Kenghkam,1890,1993,Became part of,775,Myanmar
7789,Mong Nawng,1890,1993,Became part of,775,Myanmar
7790,Kehsi Mansam,1890,1993,Became part of,775,Myanmar
7791,Keng Lon,1890,1993,Became part of,775,Myanmar
7792,Mong Hsu,1890,1993,Became part of,775,Myanmar
7793,Keng Tung,1890,1993,Became part of,775,Myanmar
7794,Hswanghsup,1890,1993,Became part of,775,Myanmar
7795,Singkaling Hkamti,1890,1993,Became part of,775,Myanmar
7796,Mong Mit,1890,1993,Became part of,775,Myanmar
7797,Hkamti Long,1890,1993,Became part of,775,Myanmar
7587,Manipur,1890,1993,Became part of,750,India
7751,Hsipaw,1890,1948,Became protectorate of,200,United Kingdom
7752,Tawngpeng,1890,1948,Became protectorate of,200,United Kingdom
7753,North Hsen Wi,1890,1948,Became protectorate of,200,United Kingdom
7754,South Hsen Wi,1890,1948,Became protectorate of,200,United Kingdom
7755,Manglum,1890,1948,Became protectorate of,200,United Kingdom
7756,Hsamonghkam,1890,1948,Became protectorate of,200,United Kingdom
7757,Kyawkku,1890,1948,Became protectorate of,200,United Kingdom
7758,Kyong,1890,1948,Became protectorate of,200,United Kingdom
7759,Loi Ai,1890,1948,Became protectorate of,200,United Kingdom
7760,Loi Long,1890,1948,Became protectorate of,200,United Kingdom
7761,Loi Maw,1890,1948,Became protectorate of,200,United Kingdom
7762,Maw,1890,1948,Became protectorate of,200,United Kingdom
7763,Mawnang,1890,1948,Became protectorate of,200,United Kingdom
7764,Mawson,1890,1948,Became protectorate of,200,United Kingdom
7766,Namtok,1890,1948,Became protectorate of,200,United Kingdom
7767,Pangmi,1890,1948,Became protectorate of,200,United Kingdom
7768,Pangtara,1890,1948,Became protectorate of,200,United Kingdom
7769,Pwela,1890,1948,Became protectorate of,200,United Kingdom
7770,Yengan,1890,1948,Became protectorate of,200,United Kingdom
7771,Yawnghwe,1890,1948,Became protectorate of,200,United Kingdom
7772,Lawksawk,1890,1948,Became protectorate of,200,United Kingdom
7773,Wanyin,1890,1948,Became protectorate of,200,United Kingdom
7774,Samka,1890,1948,Became protectorate of,200,United Kingdom
7775,Hsahtung,1890,1948,Became protectorate of,200,United Kingdom
7776,Hopong,1890,1948,Became protectorate of,200,United Kingdom
7777,Namhkok,1890,1948,Became protectorate of,200,United Kingdom
7778,Mong Pai,1890,1948,Became protectorate of,200,United Kingdom
7779,Nawng Wawn,1890,1948,Became protectorate of,200,United Kingdom
7780,Sakoi,1890,1948,Became protectorate of,200,United Kingdom
7781,Lai Hka,1890,1948,Became protectorate of,200,United Kingdom
7782,Mong Kung,1890,1948,Became protectorate of,200,United Kingdom
7783,Mong Nai,1890,1948,Became protectorate of,200,United Kingdom
7784,Mawkmai,1890,1948,Became protectorate of,200,United Kingdom
7785,Mong Pawn,1890,1948,Became protectorate of,200,United Kingdom
7786,Mong Sit,1890,1948,Became protectorate of,200,United Kingdom
7787,Mong Pan,1890,1948,Became protectorate of,200,United Kingdom
7788,Kenghkam,1890,1948,Became protectorate of,200,United Kingdom
7789,Mong Nawng,1890,1948,Became protectorate of,200,United Kingdom
7790,Kehsi Mansam,1890,1948,Became protectorate of,200,United Kingdom
7791,Keng Lon,1890,1948,Became protectorate of,200,United Kingdom
7792,Mong Hsu,1890,1948,Became protectorate of,200,United Kingdom
7793,Keng Tung,1890,1948,Became protectorate of,200,United Kingdom
7794,Hswanghsup,1890,1948,Became protectorate of,200,United Kingdom
7795,Singkaling Hkamti,1890,1948,Became protectorate of,200,United Kingdom
7796,Mong Mit,1890,1948,Became protectorate of,200,United Kingdom
7797,Hkamti Long,1890,1948,Became protectorate of,200,United Kingdom
7765,Namhkai,1890,1948,Became part of,200,United Kingdom
7701,Swat,1890,1947,Became protectorate of,200,United Kingdom
2249,Heligoland,1890,1945,Became part of customs union,255,Germany
2249,Heligoland,1890,1945,Became part of,255,Germany
4711,Bamum (Bamoun),1890,1919,Became part of,470,Kamerun
4821,Bangassou,1890,1906,Occupied by,220,France
4822,Rafai,1890,1906,Occupied by,220,France
4823,Zemio,1890,1906,Occupied by,220,France
4343,Ketu,1890,1894,Occupied by,220,France
520,Somalia,1889,1960,Became part of,5200,Italian Somaliland
550,Federation of Rhodesia and Nyasaland,1889,1953,Became part of,552,Zimbabwe
550,Federation of Rhodesia and Nyasaland,1889,1953,Became part of,551,Zambia
552,Zimbabwe (Rhodesia) (Southern Rhodesia),1889,1953,Became colony of,200,United Kingdom
8212,Rambau,1889,1946,Became part of,8210,Negri Sembilan
8217,Tampin,1889,1946,Became part of,8210,Negri Sembilan
5201,Italian East Africa,1889,1936,Became part of,5200,Italian Somaliland
9740,Palmyra Is.,1889,1912,Became colony of,200,United Kingdom
5205,Somali Coast Leased Territory,1889,1905,Leased to,325,Italy
5203,Alula (Mijerteyn),1889,1905,Became protectorate of,325,Italy
5204,Obbia,1889,1905,Became protectorate of,325,Italy
8231,Labuan I.,1889,1905,Became part of,823,Sabah (North Borneo)
5200,Italian Somaliland,1889,1905,Became part of,5203,Alula (Mijerteyn)
9900,Samoa,1889,1900,Became protectorate of,2,United States of America
551,Zambia (Northern Rhodesia),1889,1899,Became part of,552,Zimbabwe
5518,Northeastern Rhodesia,1889,1899,Became part of,552,Zimbabwe
5519,Northwestern Rhodesia,1889,1899,Became part of,552,Zimbabwe
5202,Oltre Giuba,1889,1895,Leased to,200,United Kingdom
437,Ivory Coast,1889,1893,Became protectorate of,220,France
4514,Bumpe,1888,1993,Became part of,451,Sierra Leone
4516,Shenge (Plantation Island),1888,1993,Became part of,451,Sierra Leone
420,Gambia,1888,1965,Became colony of,200,United Kingdom
1151,Easter I.,1888,1965,Became colony of,155,Chile
8203,Pahang,1888,1946,Became colony of,200,United Kingdom
2481,Bergedorf,1888,1945,Became part of customs union,255,Germany
823,Sabah (North Borneo),1888,1942,Became protectorate of,200,United Kingdom
9001,Christmas I.,1888,1942,Became part of,827,Straits Settlements
824,Sarawak,1888,1941,Became protectorate of,200,United Kingdom
835,Brunei,1888,1941,Became protectorate of,200,United Kingdom
911,Papua,1888,1920,Became colony of,200,United Kingdom
246,Bremen,1888,1918,Became part of customs union,255Z,Germany (Zollverein)
248,Hamburg,1888,1918,Became part of customs union,255Z,Germany (Zollverein)
9452,Christmas I.,1888,1916,Became Possession of,200,United Kingdom
9453,Fanning I.,1888,1916,Became Possession of,200,United Kingdom
9454,Washington I.,1888,1916,Became Possession of,200,United Kingdom
970,Nauru,1888,1914,Became part of,9830,#N/D
5622,New Republic,1888,1910,Became part of,562,Natal
925,Cook Is.,1888,1901,Became protectorate of,200,United Kingdom
9251,Rarotonga,1888,1892,Became protectorate of,200,United Kingdom
5018,Wanga,1887,1993,Became part of,501,Kenya
5306,Harar,1887,1993,Became part of,530,Ethiopia
781,Maldive Islands,1887,1965,Became protectorate of,200,United Kingdom
815,Vietnam,1887,1949,Became part of,810,French Indochina
816,Vietnam Democratic Rep.,1887,1949,Became part of,810,French Indochina
817,Vietnam Republic of,1887,1949,Became part of,810,French Indochina
8151,Cochin China,1887,1949,Became part of,810,French Indochina
8152,Annam,1887,1949,Became part of,810,French Indochina
8153,Tonkin,1887,1949,Became part of,810,French Indochina
811,Kampuchea (Cambodia),1887,1945,Became part of,810,French Indochina
5307,Jijega Reserve Areas and Haud,1887,1942,Became part of,530,Ethiopia
810,French Indochina,1887,1941,Became colony of,220,France
5011,Kenya Protectorate,1887,1920,Leased to,200,United Kingdom
5621,Zululand,1887,1910,Became part of,562,Natal
5601,Zulu,1887,1910,Became part of,5630,#N/D
7301,Ko-mun I.,1887,1905,Became part of,730,Korea
5621,Zululand,1887,1897,Became colony of,200,United Kingdom
4334,Rip,1887,1895,Occupied by,220,France
4335,Saloum,1887,1895,Occupied by,220,France
4559,Gold Coast-Togoland (Neutral Zone),1887,,Became neutral or demilitarized zone of,200,United Kingdom
7745,Kantarawadi,1886,1993,Became part of,775,Myanmar
7746,Bawlake,1886,1993,Became part of,775,Myanmar
7747,Kyebogyi,1886,1993,Became part of,775,Myanmar
7748,Nawng Palai,1886,1993,Became part of,775,Myanmar
7749,Nammekon,1886,1993,Became part of,775,Myanmar
4522,Adansi,1886,1993,Became part of,452,Ghana
6968,Fujairah,1886,1971,Became protectorate of,200,United Kingdom
7745,Kantarawadi,1886,1948,Became protectorate of,200,United Kingdom
7746,Bawlake,1886,1948,Became protectorate of,200,United Kingdom
7747,Kyebogyi,1886,1948,Became protectorate of,200,United Kingdom
7748,Nawng Palai,1886,1948,Became protectorate of,200,United Kingdom
7749,Nammekon,1886,1948,Became protectorate of,200,United Kingdom
5811,Grand Comoro,1886,1914,Became colony of,220,France
5813,Anjouan,1886,1914,Became colony of,220,France
5814,Moheli,1886,1914,Became colony of,220,France
4781,Lagos,1886,1906,Became colony of,200,United Kingdom
7799,Karen-ni East,1885,1993,Became part of,775,Myanmar
5321,Enarya (Limmu),1885,1993,Became part of,530,Ethiopia
5322,Jimma-Kakka(Jimma Abba Jifar),1885,1993,Became part of,530,Ethiopia
5323,Gera,1885,1993,Became part of,530,Ethiopia
5324,Goma,1885,1993,Became part of,530,Ethiopia
5325,Guma,1885,1993,Became part of,530,Ethiopia
5332,Awsa Sultanate,1885,1993,Became part of,530,Ethiopia
4903,Kalagne,1885,1993,Became part of,490,Democratic Republic of the Congo
3551,Eastern Rumelia,1885,1993,Became part of,355,Bulgaria
5309,Kaffa,1885,1991,Became part of,530,Ethiopia
571,Botswana (Bechuanaland),1885,1966,Became protectorate of,200,United Kingdom
4905,Katanga,1885,1960,Became part of,490,Democratic Republic of the Congo
490,Zaire (Kinshasa) (Belgian Congo),1885,1960,Became colony of,211,Belgium
8124,Champassak,1885,1949,Became part of,810,French Indochina
775,Burma (Myanmar),1885,1937,Became part of,750,India
565,South West Africa (German West Africa) (Namibia),1885,1915,Became colony of,255,Germany
980,U. S. Pacific Trust Territories,1885,1914,Became colony of,255,Germany
983,Marshall Is.,1885,1914,Became colony of,255,Germany
4782,Oil Rivers Protectorate,1885,1899,Became protectorate of,200,United Kingdom
9401,German Solomon Is.,1885,1899,Became protectorate of,255,Germany
4791,Bonny,1885,1899,Became part of,4782,Oil Rivers Protectorate
4792,Old Calabar (Efik),1885,1899,Became part of,4782,Oil Rivers Protectorate
4793,New Calabar (Kalabari),1885,1899,Became part of,4782,Oil Rivers Protectorate
4794,Opobo,1885,1899,Became part of,4782,Oil Rivers Protectorate
4795,Nembe (Brass),1885,1899,Became part of,4782,Oil Rivers Protectorate
4796,Okrika,1885,1899,Became part of,4782,Oil Rivers Protectorate
5802,Diego Suarez,1885,1896,Became colony of,220,France
5613,Goshen,1885,1895,Became part of,5612,British Bechuanaland
5612,British Bechuanaland,1885,1895,Became colony of,200,United Kingdom
4346,Anecho,1885,1894,Became Possession of,220,France
8122,Luang Prabang (Lan Sang),1885,1893,Became part of,800,Thailand
7301,Ko-mun I.,1885,1887,Occupied by,200,United Kingdom
5222,Obock,1884,1993,Became part of,522,Djibouti
1156,Araucania,1884,1993,Became part of,155,Chile
80,Belize (British Honduras),1884,1981,Became colony of,200,United Kingdom
522,Djibouti (Afar and Issas) (French Somaliland),1884,1977,Became colony of,220,France
570,Lesotho (Basutoland),1884,1966,Became colony of,200,United Kingdom
520,Somalia,1884,1960,Became part of,5210,#N/D
609,Spanish Sahara,1884,1958,Became part of,610,Spanish West Africa
910,Papua New Guinea,1884,1949,Became part of,911,Papua
521,British Somaliland (Somaliland Republic),1884,1940,Became protectorate of,200,United Kingdom
610,Spanish West Africa,1884,1934,Became protectorate of,230,Spain
461,Togo (French Togoland),1884,1922,Became part of,460,German Togoland
462,British Togoland,1884,1922,Became part of,460,German Togoland
471,Cameroun (French Cameroons),1884,1919,Became part of,470,Kamerun
472,British Cameroons,1884,1919,Became part of,470,Kamerun
460,German Togoland,1884,1916,Became colony of,255,Germany
470,Kamerun,1884,1916,Became colony of,255,Germany
912,New Guinea (German New Guinea) (Kaiser Wilhelmsland),1884,1914,Became colony of,255,Germany
5651,Walvis Bay,1884,1910,Became part of,561,Cape Colony
911,Papua,1884,1888,Became protectorate of,200,United Kingdom
810,French Indochina,1884,1887,Became part of,811,Cambodia
811,Kampuchea (Cambodia),1884,1887,Became colony of,220,France
4348,Porto Novo,1883,1894,Became protectorate of,220,France
8152,Annam,1883,1887,Became protectorate of,220,France
8153,Tonkin,1883,1887,Became protectorate of,220,France
810,French Indochina,1883,1887,Became part of,8153,Tonkin
810,French Indochina,1883,1887,Became part of,8152,Annam
5613,Goshen,1883,1885,Became part of,5605,#N/D
1075,St.Kitts,1882,1993,Became part of,60,St. Kitts and Nevis
1076,Nevis,1882,1993,Became part of,60,St. Kitts and Nevis
4841,Bateke (Anzico),1882,1993,Became part of,484,Congo
4842,Loango,1882,1993,Became part of,484,Congo
1062,Anguilla,1882,1969,Became part of,60,St. Kitts and Nevis
484,Congo (Brazzaville) (French Congo (Middle Congo),1882,1960,Became colony of,220,France
60,St. Kitts-Nevis,1882,1956,Became part of,1063,Leeward Is.
1075,St.Kitts,1882,1956,Became part of,1063,Leeward Is.
1076,Nevis,1882,1956,Became part of,1063,Leeward Is.
9002,Cocos (Keeling) Is.,1882,1942,Became part of,827,Straits Settlements
5331,Assab,1882,1936,Became part of,531,Eritrea
531,Eritrea,1882,1936,Became colony of,325,Italy
651,Egypt/United Arab Republic,1882,1914,Became colony of,200,United Kingdom
625,Sudan (Anglo-Egyptian),1882,1898,Became part of,6254,Mahdist Empire
580,Malagasy Republic (Madagascar),1882,1896,Became protectorate of,220,France
5221,Tadjoura,1881,1993,Became part of,522,Djibouti
7004,Badakhshan,1881,1993,Became part of,700,Afghanistan
701,Turkmenistan,1881,1991,Became part of,365,Russia
9501,Rotuma I.,1881,1988,Became part of,950,Fiji
616,Tunisia,1881,1956,Became protectorate of,220,France
9602,Marquesas Is.,1881,1903,Became colony of,220,France
9603,Tuamotu Is.,1881,1903,Became colony of,220,France
9604,Gambier Is.,1881,1903,Became colony of,220,France
4512,Aku,1880,1993,Became part of,451,Sierra Leone
5611,Griqualand West,1880,1910,Became part of,561,Cape Colony
9601,Society Is.,1880,1903,Became colony of,220,France
9605,Tubuai Is. (Austral Is.),1880,1903,Became colony of,220,France
4371,Odienne,1880,1898,Became part of,4393,Mandinka Empire
4382,Kankan,1880,1893,Occupied by,220,France
135,Peru,1880,1883,Occupied by,155,Chile
5601,Zulu,1880,1883,Became part of,5630,#N/D
4041,Cacheu,1879,1993,Became part of,404,Guinea-Bissau
4042,Bissau,1879,1993,Became part of,404,Guinea-Bissau
404,Guinea-Bissau (Portuguese Guinea),1879,1974,Became colony of,235,Portugal
741,Ryukyu Is.,1879,1945,Became part of,740,Japan
8401,Sulu Sultanate,1878,1993,Became part of,840,Philippines
1064,St. Barthelemy,1878,1993,Became part of,65,Guadeloupe
7103,Kashgaria,1878,1993,Became part of,710,China
3521,UN Buffer Zone in Cyprus,1878,1974,Became part of,352,Cyprus
8213,Sri Menati,1878,1946,Became part of,8210,Negri Sembilan
8214,Ulu Muar,1878,1946,Became part of,8210,Negri Sembilan
8215,Jempol,1878,1946,Became part of,8210,Negri Sembilan
8216,Johol,1878,1946,Became part of,8210,Negri Sembilan
9008,Ashmore and Cartier Is,1878,1931,Became Possession of,200,United Kingdom
3374,Batum,1878,1918,Became part of,365,Russia
352,Cyprus,1878,1914,Occupied by,200,United Kingdom
3461,Bosnia,1878,1908,Occupied by,300,Austria-Hungary
3462,Herzegovina,1878,1908,Occupied by,300,Austria-Hungary
3471,Novi Bazar,1878,1908,Occupied by,300,Austria-Hungary
5803,St. Marie de Madagascar,1878,1896,Became part of,585,Reunion
5651,Walvis Bay,1878,1884,Became Possession of,200,United Kingdom
9002,Cocos (Keeling) Is.,1878,1882,Became part of,780,Sri Lanka
355,Bulgaria,1878,1878,Occupied by,365,Russia
1001,States of America,1877,1993,Became part of,2,United States of America
1002,Confederate States of America,1877,1993,Became part of,2,United States of America
9201,Tokelau Is.,1877,1916,Became protectorate of,200,United Kingdom
563,Transvaal,1877,1881,Became colony of,200,United Kingdom
7102,Jungaria,1876,1993,Became part of,710,China
7411,Bonin Is.,1876,1945,Became part of,740,Japan
7412,Volcano Is.,1876,1945,Became part of,740,Japan
7413,Marcus I.,1876,1945,Became part of,740,Japan
7798,Karen-ni West,1875,1993,Became part of,775,Myanmar
8202,Selangore,1875,1942,Became colony of,200,United Kingdom
7351,Southern Sakhalin I.,1875,1905,Became part of,365,Russia
5306,Harar,1875,1884,Became protectorate of,651,Egypt
8001,Chiang Mai (Lan-na),1874,1993,Became part of,800,Thailand
4523,Akwamu,1874,1993,Became part of,452,Ghana
4524,Akwapim,1874,1993,Became part of,452,Ghana
4525,Akyem,1874,1993,Became part of,452,Ghana
4527,Denkyira,1874,1993,Became part of,452,Ghana
4528,Fante,1874,1993,Became part of,452,Ghana
4529,Ga,1874,1993,Became part of,452,Ghana
4533,Wassa,1874,1993,Became part of,452,Ghana
950,Fiji,1874,1970,Became colony of,200,United Kingdom
452,Ghana (Gold Coast),1874,1957,Became colony of,200,United Kingdom
8211,Songei Ujong,1874,1946,Became part of,8210,Negri Sembilan
8201,Perak,1874,1942,Became colony of,200,United Kingdom
5641,Griqualand East,1874,1900,Became part of,561,Cape Colony
4781,Lagos,1874,1886,Became part of,452,Ghana
6251,Darfur,1874,1882,Became part of,651,Egypt
7101,Ping-nan,1873,1993,Became part of,710,China
1024,Prince Edward Is.,1873,1993,Became part of,20,Canada
703,Kyrgyzstan,1873,1991,Became part of,365,Russia
704,Uzbekistan,1873,1991,Became part of,365,Russia
7030,Khiva,1873,1920,Became protectorate of,365,Russia
694,Qatar,1873,1916,Became part of,640,Turkey
4524,Akwapim,1873,1874,Occupied by,200,United Kingdom
4525,Akyem,1873,1874,Occupied by,200,United Kingdom
4527,Denkyira,1873,1874,Occupied by,200,United Kingdom
4528,Fante,1873,1874,Occupied by,200,United Kingdom
4529,Ga,1873,1874,Occupied by,200,United Kingdom
4533,Wassa,1873,1874,Occupied by,200,United Kingdom
1020,San Juan Island,1872,1993,Became part of,2,United States of America
8532,Deli,1872,1993,Became part of,850,Indonesia
4535,Dutch Posts (Gold Coast),1871,1993,Became part of,452,Ghana
1016,Oregon Country,1871,1993,Became part of,20,Canada
1027,British Columbia,1871,1993,Became part of,20,Canada
58,Antigua & Barbuda,1871,1956,Became part of,1063,Leeward Is.
59,Montserrat,1871,1956,Became part of,1063,Leeward Is.
1063,Leeward Is.,1871,1956,Became colony of,200,United Kingdom
255P,Prussia,1871,1947,Became part of,255,Germany
245,Bavaria,1871,1945,Became part of,255,Germany
269,Saxony,1871,1945,Became part of,255,Germany
271,Wuerttemburg,1871,1945,Became part of,255,Germany
267,Baden,1871,1945,Became part of,255,Germany
275,Hesse Grand Ducal,1871,1945,Became part of,255,Germany
244,Brunswick,1871,1945,Became part of,255,Germany
257,Oldenburg,1871,1945,Became part of,255,Germany
241A,Anhalt,1871,1945,Became part of,255,Germany
274,Schaumburg Lippe,1871,1945,Became part of,255,Germany
252,Lippe,1871,1945,Became part of,255,Germany
276,Lubeck,1871,1945,Became part of,255,Germany
246,Bremen,1871,1945,Became part of,255,Germany
248,Hamburg,1871,1945,Became part of,255,Germany
54,Dominica,1871,1940,Became part of,1063,Leeward Is.
280,Mecklenburg Schwerin,1871,1933,Became part of,255,Germany
253,Mecklenburg Strelitz,1871,1933,Became part of,255,Germany
272,Waldeck,1871,1928,Became part of,255,Germany
2557,Ruhr,1871,1923,Became part of,255,Germany
256,Saar,1871,1920,Became part of,255,Germany
261,Saxe Weimar,1871,1918,Became part of,255,Germany
262,Saxe Altenburg,1871,1918,Became part of,255,Germany
264,Saxe Coburg,1871,1918,Became part of,255,Germany
266,Saxe Meiningen ,1871,1918,Became part of,255,Germany
268,Schwarzburg Sonderhausen,1871,1918,Became part of,255,Germany
270,Schwarzburg Rodolstadt,1871,1918,Became part of,255,Germany
258,Reuss Older Line,1871,1918,Became part of,255,Germany
259,Reuss Younger Line,1871,1918,Became part of,255,Germany
672,Asir,1871,1914,Occupied by,640,Turkey
673,Al Hasa,1871,1913,Occupied by,640,Turkey
678,Yemen Arab Republic,1871,1906,Became part of,640,Turkey
4342,Gun,1871,1894,Occupied by,220,France
570,Lesotho (Basutoland),1871,1884,Became part of,561,Cape Colony
5611,Griqualand West,1871,1880,Became colony of,200,United Kingdom
220,France,1871,1873,Occupied by,255,Germany
328,Vatican City,1870,1929,Became part of,325,Italy
439,Burkina Faso (Upper Volta),1870,1895,Became part of,4393,Mandinka Empire
150,Paraguay,1870,1876,Occupied by,140,Brazil
1019,Rupert's Land,1869,1993,Became part of,20,Canada
7502,Nicobar Is.,1869,1942,Became part of,750,India
4332,Futa Bondu,1869,1895,Occupied by,220,France
5331,Assab,1869,1882,Became Possession of,325,Italy
6306,Bandar Abbas,1868,1993,Became part of,630,Iran
280,Mecklenburg Schwerin,1868,1918,Became part of customs union,255Z,Germany (Zollverein)
276,Lubeck,1868,1918,Became part of customs union,255Z,Germany (Zollverein)
253,Mecklenburg Strelitz,1868,1918,Became part of customs union,255Z,Germany (Zollverein)
2246,Lauenburg,1868,1918,Became part of customs union,255Z,Germany (Zollverein)
570,Lesotho (Basutoland),1868,1871,Became protectorate of,200,United Kingdom
1021,Cape Breton I.,1867,1993,Became part of,20,Canada
1022,Nova Scotia,1867,1993,Became part of,20,Canada
1023,New Brunswick,1867,1993,Became part of,20,Canada
7010,Kokand,1867,1991,Became part of,365,Russia
3,Alaska,1867,1959,Became colony of,2,United States of America
2481,Bergedorf,1867,1945,Became part of,255,Germany
7020,Bokhara,1867,1920,Became protectorate of,365,Russia
4771,Ife,1867,1893,Became part of,4769,Ibadan
4772,Ijaye,1867,1893,Became part of,4769,Ibadan
4774,Ilesha,1867,1893,Became part of,4769,Ibadan
4775,New Oyo,1867,1893,Became part of,4769,Ibadan
810,French Indochina,1867,1887,Became part of,8151,Cochin China
8151,Cochin China,1867,1887,Became colony of,220,France
240,Hanover,1867,1870,Became part of,255P,Prussia
273,Hesse Electoral,1867,1870,Became part of,255P,Prussia
275,Hesse Grand Ducal,1867,1870,Became part of,255P,Prussia
255P,Prussia,1867,1870,Became part of,255N,North German Confederation
269,Saxony,1867,1870,Became part of,255N,North German Confederation
275,Hesse Grand Ducal,1867,1870,Became part of,255N,North German Confederation
261,Saxe Weimar,1867,1870,Became part of,255N,North German Confederation
262,Saxe Altenburg,1867,1870,Became part of,255N,North German Confederation
264,Saxe Coburg,1867,1870,Became part of,255N,North German Confederation
266,Saxe Meiningen ,1867,1870,Became part of,255N,North German Confederation
244,Brunswick,1867,1870,Became part of,255N,North German Confederation
280,Mecklenburg Schwerin,1867,1870,Became part of,255N,North German Confederation
257,Oldenburg,1867,1870,Became part of,255N,North German Confederation
241A,Anhalt,1867,1870,Became part of,255N,North German Confederation
268,Schwarzburg Sonderhausen,1867,1870,Became part of,255N,North German Confederation
270,Schwarzburg Rodolstadt,1867,1870,Became part of,255N,North German Confederation
258,Reuss Older Line,1867,1870,Became part of,255N,North German Confederation
259,Reuss Younger Line,1867,1870,Became part of,255N,North German Confederation
274,Schaumburg Lippe,1867,1870,Became part of,255N,North German Confederation
252,Lippe,1867,1870,Became part of,255N,North German Confederation
272,Waldeck,1867,1870,Became part of,255N,North German Confederation
276,Lubeck,1867,1870,Became part of,255N,North German Confederation
246,Bremen,1867,1870,Became part of,255N,North German Confederation
248,Hamburg,1867,1870,Became part of,255N,North German Confederation
253,Mecklenburg Strelitz,1867,1870,Became part of,255N,North German Confederation
254,Nassau,1867,,,255P,Prussia
3261,Republic of St. Mark,1866,1993,Became part of,325,Italy
1028,Vancouver,1866,1993,Became part of,1027,British Columbia
2247; 2248,Schleswig Holstein ,1866,1945,Became part of,255P,Prussia
2482,Schleswig Plebiscite Zone,1866,1920,Became part of,255,Germany
2247; 2248,Schleswig Holstein ,1866,1918,Became part of customs union,255Z,Germany (Zollverein)
5614,British Kaffraria,1866,1910,Became part of,561,Cape Colony
420,Gambia,1866,1888,Became part of,451,Sierra Leone
452,Ghana (Gold Coast),1866,1874,Became part of,451,Sierra Leone
4781,Lagos,1866,1874,Became part of,451,Sierra Leone
2247,Schleswig,1866,,Became part of,2247; 2248,Schleswig Holstein 
2248,Holstein,1866,,Became part of,2247; 2248,Schleswig Holstein 
247,Frankfurt,1866,,Became part of,255P,Prussia
2246,Lauenburg,1866,,Became part of,255P,Prussia
7,Texas,1865,1993,Became part of,2,United States of America
1004,North Carolina,1865,1993,Became part of,2,United States of America
1005,Virginia,1865,1993,Became part of,2,United States of America
1006,Tennessee,1865,1993,Became part of,2,United States of America
1007,Arkansas,1865,1993,Became part of,2,United States of America
1008,Florida,1865,1993,Became part of,2,United States of America
1009,South Carolina (Palmetto Republic),1865,1993,Became part of,2,United States of America
1010,Georgia,1865,1993,Became part of,2,United States of America
1011,Alabama,1865,1993,Became part of,2,United States of America
1012,Mississippi,1865,1993,Became part of,2,United States of America
1013,Louisana,1865,1993,Became part of,2,United States of America
1352,Chincha Is.,1865,1993,Became part of,135,Peru
760,Bhutan,1865,1949,Became protectorate of,200,United Kingdom
1002,Confederate States of America,1865,1877,Occupied by,2,United States of America
3349,Ionian Is.,1864,1941,Became part of,350,Greece
3351,Corfu,1864,1923,Became part of,350,Greece
1352,Chincha Is.,1864,1865,Occupied by,230,Spain
7003,Herat,1863,1993,Became part of,700,Afghanistan
1087,Swan Is.,1863,1972,Leased to,2,United States of America
241A,Anhalt,1863,1918,Became part of customs union,255Z,Germany (Zollverein)
70,Mexico,1863,1867,Occupied by,220,France
4348,Porto Novo,1863,1867,Became protectorate of,220,France
241A,Anhalt,1863,1866,Became part of,255G,German Confederation
241,Anhalt Dessau,1863,,Became part of,241A,Anhalt
242,Anhalt Cothen,1863,,Became part of,241A,Anhalt
243,Anhalt Bernburg,1863,,Became part of,241A,Anhalt
6030,Tetuan,1862,1993,Became part of,600,Morocco
1032,Turks and Caicos Is.,1862,1973,Became part of,31,Bahamas
