currency,year,reporting,modified_currency
piastres,1834,vénézuela,venezuelan peso
piastres,1835,vénézuela,venezuelan peso
piastres (et cents),1834,vénézuéla,venezuelan peso
piastres,1835,vénézuéla,venezuelan peso
piastres courantes,1835,vénézuéla,venezuelan paper peso
francs,1841,vénézuéla,french franc
francs,1842,vénézuéla,french franc
francs,1844,vénézuéla,french franc
francs,1846,vénézuéla,french franc
francs,1850,vénézuéla,french franc
francs,1851,vénézuéla,french franc
francs,1852,vénézuéla,french franc
francs,1853,vénézuéla,french franc
piastres,1854,vénézuéla,venezuelan peso
piastres,1855,vénézuéla,venezuelan peso
francs,1833,venise,french franc
francs,1872,venise,french franc
francs,1860,victoria,french franc
francs,1861,victoria,french franc
francs,1862,victoria,french franc
francs,1863,victoria,french franc
francs,1865,victoria,french franc
livre sterling,1865,victoria,sterling pound
livre sterling,1885,victoria,sterling pound
livre sterling,1886,victoria,sterling pound
livre sterling,1887,victoria,sterling pound
livre sterling,1888,victoria,sterling pound
livre sterling,1889,victoria,sterling pound
sterling,1890,victoria,sterling pound
livre sterling,1891,victoria,sterling pound
livre sterling,1892,victoria,sterling pound
livre sterling,1893,victoria,sterling pound
livre sterling,1894,victoria,sterling pound
livre sterling,1895,victoria,sterling pound
livre sterling,1896,victoria,sterling pound
livre sterling,1897,victoria,sterling pound
livre sterling,1898,victoria,sterling pound
livre sterling,1899,victoria,sterling pound
livre sterling,1861,victoria (australia),sterling pound
livre sterling,1862,victoria (australia),sterling pound
livre sterling,1863,victoria (australia),sterling pound
livre sterling,1864,victoria (australia),sterling pound
livre sterling,1865,victoria (australia),sterling pound
livre sterling,1866,victoria (australia),sterling pound
livre sterling,1867,victoria (australia),sterling pound
livre sterling,1868,victoria (australia),sterling pound
livre sterling,1869,victoria (australia),sterling pound
livre sterling,1870,victoria (australia),sterling pound
livre sterling,1871,virgin islands,sterling pound
livre sterling,1872,virgin islands,sterling pound
livre sterling,1873,virgin islands,sterling pound
livre sterling,1874,virgin islands,sterling pound
livre sterling,1875,virgin islands,sterling pound
livre sterling,1876,virgin islands,sterling pound
livre sterling,1877,virgin islands,sterling pound
livre sterling,1878,virgin islands,sterling pound
livre sterling,1879,virgin islands,sterling pound
livre sterling,1880,virgin islands,sterling pound
livre sterling,1881,virgin islands,sterling pound
livre sterling,1882,virgin islands,sterling pound
livre sterling,1883,virgin islands,sterling pound
livre sterling,1884,virgin islands,sterling pound
livre sterling,1885,virgin islands,sterling pound
livre sterling,1886,virgin islands,sterling pound
livre sterling,1887,virgin islands,sterling pound
livre sterling,1888,virgin islands,sterling pound
livre sterling,1889,virgin islands,sterling pound
livre sterling,1890,virgin islands,sterling pound
livre sterling,1891,virgin islands,sterling pound
livre sterling,1892,virgin islands,sterling pound
livre sterling,1893,virgin islands,sterling pound
livre sterling,1894,virgin islands,sterling pound
livre sterling,1895,virgin islands,sterling pound
livre sterling,1896,virgin islands,sterling pound
livre sterling,1897,virgin islands,sterling pound
livre sterling,1898,virgin islands,sterling pound
livre sterling,1899,virgin islands,sterling pound
livre sterling,1900,virgin islands,sterling pound
livre sterling,1901,virgin islands,sterling pound
livre sterling,1902,virgin islands,sterling pound
livre sterling,1861,virgin islands (leeward islands - west india islands),sterling pound
livre sterling,1862,virgin islands (leeward islands - west india islands),sterling pound
livre sterling,1863,virgin islands (leeward islands - west india islands),sterling pound
livre sterling,1864,virgin islands (leeward islands - west india islands),sterling pound
livre sterling,1865,virgin islands (leeward islands - west india islands),sterling pound
livre sterling,1866,virgin islands (leeward islands - west india islands),sterling pound
livre sterling,1867,virgin islands (leeward islands - west india islands),sterling pound
livre sterling,1868,virgin islands (leeward islands - west india islands),sterling pound
livre sterling,1869,virgin islands (leeward islands - west india islands),sterling pound
livre sterling,1870,virgin islands (leeward islands - west india islands),sterling pound
livre sterling,1885,western australia,sterling pound
livre sterling,1886,western australia,sterling pound
livre sterling,1887,western australia,sterling pound
livre sterling,1888,western australia,sterling pound
livre sterling,1889,western australia,sterling pound
livre sterling,1890,western australia,sterling pound
livre sterling,1891,western australia,sterling pound
livre sterling,1892,western australia,sterling pound
livre sterling,1893,western australia,sterling pound
livre sterling,1894,western australia,sterling pound
livre sterling,1895,western australia,sterling pound
livre sterling,1896,western australia,sterling pound
livre sterling,1897,western australia,sterling pound
livre sterling,1898,western australia,sterling pound
livre sterling,1899,western australia,sterling pound
livre sterling,1861,western australia (australia),sterling pound
livre sterling,1862,western australia (australia),sterling pound
livre sterling,1863,western australia (australia),sterling pound
livre sterling,1864,western australia (australia),sterling pound
livre sterling,1865,western australia (australia),sterling pound
livre sterling,1866,western australia (australia),sterling pound
livre sterling,1867,western australia (australia),sterling pound
livre sterling,1868,western australia (australia),sterling pound
livre sterling,1869,western australia (australia),sterling pound
livre sterling,1870,western australia (australia),sterling pound
dinara,1926,yougoslavie,yugoslavian dinar
dinara,1927,yougoslavie,yugoslavian dinar
dinara,1928,yougoslavie,yugoslavian dinar
dinara,1929,yougoslavie,yugoslavian dinar
dinara,1930,yougoslavie,yugoslavian dinar
dinara,1931,yougoslavie,yugoslavian dinar
dinara,1932,yougoslavie,yugoslavian dinar
dinara,1933,yougoslavie,yugoslavian dinar
dinara,1934,yougoslavie,yugoslavian dinar
dinara,1935,yougoslavie,yugoslavian dinar
dinara,1936,yougoslavie,yugoslavian dinar
dinara,1937,yougoslavie,yugoslavian dinar
dinara,1938,yougoslavie,yugoslavian dinar
$,1879,yugoslavia/serbia,us dollar
$,1880,yugoslavia/serbia,us dollar
$,1881,yugoslavia/serbia,us dollar
$,1882,yugoslavia/serbia,us dollar
$,1883,yugoslavia/serbia,us dollar
$,1884,yugoslavia/serbia,us dollar
$,1885,yugoslavia/serbia,us dollar
$,1886,yugoslavia/serbia,us dollar
$,1887,yugoslavia/serbia,us dollar
$,1888,yugoslavia/serbia,us dollar
$,1889,yugoslavia/serbia,us dollar
$,1890,yugoslavia/serbia,us dollar
$,1891,yugoslavia/serbia,us dollar
$,1892,yugoslavia/serbia,us dollar
$,1893,yugoslavia/serbia,us dollar
$,1894,yugoslavia/serbia,us dollar
$,1895,yugoslavia/serbia,us dollar
$,1896,yugoslavia/serbia,us dollar
$,1897,yugoslavia/serbia,us dollar
$,1898,yugoslavia/serbia,us dollar
$,1899,yugoslavia/serbia,us dollar
£,1899,zaire (kinshasa) (belgian congo),sterling pound
£,1900,zaire (kinshasa) (belgian congo),sterling pound
£,1901,zaire (kinshasa) (belgian congo),sterling pound
£,1902,zaire (kinshasa) (belgian congo),sterling pound
£,1903,zaire (kinshasa) (belgian congo),sterling pound
£,1904,zaire (kinshasa) (belgian congo),sterling pound
£,1905,zaire (kinshasa) (belgian congo),sterling pound
£,1906,zambia (northern rhodesia),sterling pound
£,1907,zambia (northern rhodesia),sterling pound
£,1908,zambia (northern rhodesia),sterling pound
£,1909,zambia (northern rhodesia),sterling pound
£,1910,zambia (northern rhodesia),sterling pound
£,1911,zambia (northern rhodesia),sterling pound
£,1912,zambia (northern rhodesia),sterling pound
£,1913,zambia (northern rhodesia),sterling pound
francs,1857,zanzibar,french franc
francs,1862,zanzibar,french franc
francs,1863,zanzibar,french franc
francs,1864,zanzibar,french franc
francs,1865,zanzibar,french franc
francs,1866,zanzibar,french franc
livre sterling,1924,zanzibar protectorate,sterling pound
livre sterling,1925,zanzibar protectorate,sterling pound
livre sterling,1926,zanzibar protectorate,sterling pound
livre sterling,1927,zanzibar protectorate,sterling pound
livre sterling,1928,zanzibar protectorate,sterling pound
livre sterling,1929,zanzibar protectorate,sterling pound
livre sterling,1930,zanzibar protectorate,sterling pound
livre sterling,1931,zanzibar protectorate,sterling pound
livre sterling,1932,zanzibar protectorate,sterling pound
livre sterling,1933,zanzibar protectorate,sterling pound
livre sterling,1934,zanzibar protectorate,sterling pound
livre sterling,1935,zanzibar protectorate,sterling pound
livre sterling,1936,zanzibar protectorate,sterling pound
livre sterling,1937,zanzibar protectorate,sterling pound
livre sterling,1938,zanzibar protectorate,sterling pound
£,1900,zimbabwe (rhodesia) (southern rhodesia),sterling pound
£,1901,zimbabwe (rhodesia) (southern rhodesia),sterling pound
£,1902,zimbabwe (rhodesia) (southern rhodesia),sterling pound
£,1903,zimbabwe (rhodesia) (southern rhodesia),sterling pound
£,1904,zimbabwe (rhodesia) (southern rhodesia),sterling pound
£,1905,zimbabwe (rhodesia) (southern rhodesia),sterling pound
£,1906,zimbabwe (rhodesia) (southern rhodesia),sterling pound
£,1907,zimbabwe (rhodesia) (southern rhodesia),sterling pound
£,1908,zimbabwe (rhodesia) (southern rhodesia),sterling pound
£,1909,zimbabwe (rhodesia) (southern rhodesia),sterling pound
£,1910,zimbabwe (rhodesia) (southern rhodesia),sterling pound
£,1911,zimbabwe (rhodesia) (southern rhodesia),sterling pound
£,1912,zimbabwe (rhodesia) (southern rhodesia),sterling pound
£,1913,zimbabwe (rhodesia) (southern rhodesia),sterling pound
francs,1845,zollverein,french franc
sterling pound,1850,british guiana,sterling pound
sterling pound,1851,british guiana,sterling pound
sterling pound,1852,british guiana,sterling pound
sterling pound,1853,british guiana,sterling pound
sterling pound,1854,british guiana,sterling pound
sterling pound,1855,british guiana,sterling pound
sterling pound,1856,british guiana,sterling pound
sterling pound,1857,british guiana,sterling pound
sterling pound,1858,british guiana,sterling pound
sterling pound,1859,british guiana,sterling pound
sterling pound,1860,british guiana,sterling pound
chinese haikwan tael,1864,china,chinese haikwan tael
chinese haikwan tael,1865,china,chinese haikwan tael
chinese haikwan tael,1866,china,chinese haikwan tael
chinese haikwan tael,1867,china,chinese haikwan tael
sterling pound,1900,cuba,sterling pound
sterling pound,1901,cuba,sterling pound
sterling pound,1870,denmark,sterling pound
sterling pound,1871,denmark,sterling pound
sterling pound,1872,denmark,sterling pound
sterling pound,1873,denmark,sterling pound
sterling pound,1850,gambia,sterling pound
sterling pound,1851,gambia,sterling pound
sterling pound,1854,gambia,sterling pound
sterling pound,1855,gambia,sterling pound
sterling pound,1856,gambia,sterling pound
sterling pound,1857,gambia,sterling pound
sterling pound,1858,gambia,sterling pound
sterling pound,1859,gambia,sterling pound
sterling pound,1860,gambia,sterling pound
sterling pound,1924,gilbert and ellice is.,sterling pound
sterling pound,1925,gilbert and ellice is.,sterling pound
sterling pound,1926,gilbert and ellice is.,sterling pound
sterling pound,1927,gilbert and ellice is.,sterling pound
sterling pound,1850,grenada,sterling pound
sterling pound,1851,grenada,sterling pound
sterling pound,1852,grenada,sterling pound
sterling pound,1853,grenada,sterling pound
sterling pound,1854,grenada,sterling pound
sterling pound,1855,grenada,sterling pound
sterling pound,1856,grenada,sterling pound
sterling pound,1857,grenada,sterling pound
sterling pound,1858,grenada,sterling pound
sterling pound,1859,grenada,sterling pound
sterling pound,1860,grenada,sterling pound
sterling pound,1930,leeward islands,sterling pound
sterling pound,1931,leeward islands,sterling pound
sterling pound,1932,leeward islands,sterling pound
sterling pound,1933,leeward islands,sterling pound
sterling pound,1934,leeward islands,sterling pound
sterling pound,1935,leeward islands,sterling pound
sterling pound,1936,leeward islands,sterling pound
sterling pound,1937,leeward islands,sterling pound
sterling pound,1938,leeward islands,sterling pound
sterling pound,1850,malta,sterling pound
sterling pound,1851,malta,sterling pound
sterling pound,1852,malta,sterling pound
sterling pound,1853,malta,sterling pound
sterling pound,1854,malta,sterling pound
sterling pound,1855,malta,sterling pound
sterling pound,1856,malta,sterling pound
sterling pound,1857,malta,sterling pound
sterling pound,1858,malta,sterling pound
sterling pound,1859,malta,sterling pound
sterling pound,1860,malta,sterling pound
sterling pound,1871,malta,sterling pound
sterling pound,1872,malta,sterling pound
sterling pound,1874,malta,sterling pound
sterling pound,1875,malta,sterling pound
sterling pound,1876,malta,sterling pound
sterling pound,1877,malta,sterling pound
sterling pound,1878,malta,sterling pound
sterling pound,1879,malta,sterling pound
sterling pound,1880,malta,sterling pound
sterling pound,1881,malta,sterling pound
sterling pound,1882,malta,sterling pound
sterling pound,1883,malta,sterling pound
sterling pound,1884,malta,sterling pound
sterling pound,1885,malta,sterling pound
sterling pound,1886,malta,sterling pound
sterling pound,1850,new brunswick,sterling pound
sterling pound,1851,new brunswick,sterling pound
sterling pound,1852,new brunswick,sterling pound
sterling pound,1853,new brunswick,sterling pound
sterling pound,1854,new brunswick,sterling pound
sterling pound,1855,new brunswick,sterling pound
